,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Nscore^2,Nscore Escore,Nscore Oscore,Nscore Ascore,Nscore Cscore,Nscore Impulsive,Nscore SS,Escore^2,Escore Oscore,Escore Ascore,Escore Cscore,Escore Impulsive,Escore SS,Oscore^2,Oscore Ascore,Oscore Cscore,Oscore Impulsive,Oscore SS,Ascore^2,Ascore Cscore,Ascore Impulsive,Ascore SS,Cscore^2,Cscore Impulsive,Cscore SS,Impulsive^2,Impulsive SS,SS^2,Alcohol,Cannabis,EDU_18,EDU_Some_college,EDU_Cert,EDU_Uni,EDU_Mas,EDU_Doc,EDU_Doc,Age25_34,Age35_44,Age45_54,Age55_64,Age65_,Gender
10,-1.05308,0.80523,-1.11902,-0.7609600000000001,1.81175,0.19268,0.07987000000000001,1.1089774864,-0.8479716084,1.1784175816,0.8013517568000001,-1.9079176899999999,-0.2029074544,-0.08410949960000001,0.6483953529,-0.9010684746,-0.6127478208000001,1.4588754525,0.1551517164,0.06431372010000001,1.2522057603999999,0.8515294592,-2.027384485,-0.21561277359999997,-0.0893761274,0.5790601216000001,-1.3786692800000002,-0.1466217728,-0.06077787520000001,3.2824380625,0.34908798999999996,0.14470447250000001,0.037125582399999996,0.015389351600000002,0.006379216900000002,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11,-1.32828,0.0033200000000000005,0.14143,-1.92595,-0.52745,0.52975,1.2247,1.7643277583999997,-0.0044098896,-0.1878586404,2.558200866,0.7006012859999999,-0.70365633,-1.6267445159999998,1.1022400000000003e-05,0.00046954760000000005,-0.006394154000000001,-0.0017511340000000001,0.0017587700000000004,0.004066004000000001,0.0200024449,-0.27238710850000003,-0.0745972535,0.07492254250000001,0.173209321,3.7092834025,1.0158423275,-1.0202720125000002,-2.3587109649999998,0.2782035025,-0.2794166375,-0.6459680149999999,0.28063506250000003,0.648784825,1.4998900899999998,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
12,2.28554,0.16767,0.44585,-1.6209,-0.78155,1.29221,0.07987000000000001,5.2236930916,0.38321649180000006,1.0190080090000002,-3.704631786,-1.786263787,2.9533976434,0.18254607980000004,0.028113228900000006,0.07475566950000001,-0.271776303,-0.1310424885,0.21666485070000002,0.013391802900000003,0.19878222250000002,-0.7226782650000001,-0.3484540675,0.5761318285000001,0.03561003950000001,2.62731681,1.266814395,-2.0945431890000004,-0.129461283,0.6108204024999999,-1.0099267255,-0.062422398500000004,1.6698066841,0.10320881270000001,0.006379216900000002,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13,-0.79151,0.80523,-0.01928,0.94156,3.46436,-0.71126,-0.8463700000000001,0.6264880801000001,-0.6373475973,0.0152603128,-0.7452541556,-2.7420755836,0.5629694026000001,0.6699103187000001,0.6483953529,-0.0155248344,0.7581723588,2.7896066028,-0.5727278898,-0.6815225151000001,0.00037171839999999997,-0.018153276799999996,-0.06679286079999999,0.013713092799999998,0.0163180136,0.8865352335999999,3.2619028016,-0.6696939655999999,-0.7969081372,12.001790209600001,-2.4640606936,-2.9321303732,0.5058907876000001,0.6019891262,0.7163421769000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,-0.92104,1.45421,0.44585,-0.60633,1.63088,1.29221,0.7654,0.8483146815999999,-1.3393855784,-0.410645684,0.5584541832000001,-1.5021057152000001,-1.1901770984,-0.7049640159999999,2.1147267241,0.6483595285,-0.8817311493000001,2.3716420048,1.8791447041000002,1.113052334,0.19878222250000002,-0.27033223050000005,0.7271278480000001,0.5761318285000001,0.34125359,0.36763606890000006,-0.9888514704000001,-0.7835056893000001,-0.46408498200000003,2.6597695744000003,2.1074394448000002,1.248275552,1.6698066841,0.9890575340000001,0.58583716,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15,-2.05048,-1.50796,-1.55521,-1.07533,1.13407,-0.71126,-0.52593,4.2044682304,3.0920418207999996,3.1889270007999997,2.2049426584,-2.3253878535999997,1.4584244048,1.0784089464,2.2739433615999998,2.3451944715999997,1.6215546267999998,-1.7101321971999999,1.0725516296,0.7930814028,2.4186781441,1.6723639692999999,-1.7637170047,1.1061586646,0.8179315953,1.1563346088999997,-1.2194994930999998,0.7648392157999999,0.5655483068999999,1.2861147648999998,-0.8066186282,-0.5964414350999999,0.5058907876000001,0.3740729718,0.2766023649,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
16,-1.5507799999999998,-0.80615,-1.68062,0.28783000000000003,0.7583,-0.21712,-2.07848,2.4049186083999996,1.250161297,2.6062718836,-0.4463610074,-1.175956474,0.3367053536,3.2232652143999996,0.6498778225,1.354831813,-0.23203415450000003,-0.6113035450000001,0.175031288,1.6755666519999999,2.8244835844,-0.48373285460000004,-1.274414146,0.36489621440000003,3.4931350576,0.08284610890000002,0.218261489,-0.062493649600000006,-0.5982488984000001,0.57501889,-0.164642096,-1.5761113839999998,0.0471410944,0.4512795776,4.320079110399999,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17,0.52135,-1.23177,-0.31776,-0.4532100000000001,-1.38502,-1.37983,-0.8463700000000001,0.27180582249999996,-0.6421832895,-0.165664176,-0.23628103350000004,-0.7220801769999999,-0.7193743704999999,-0.4412549995,1.5172573329,0.3914072352,0.5582504817000001,1.7060260854,1.6996331991,1.0425331749000002,0.10097141759999999,0.14401200960000002,0.44010395519999995,0.43845478079999994,0.2689425312,0.2053993041000001,0.6277049142000001,0.6253527543000001,0.38358334770000013,1.9182804003999998,1.9110921465999997,1.1722393774,1.9039308288999996,1.1678467171,0.7163421769000001,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
18,1.37297,-0.15487,-0.17779,-1.92595,-1.5184,-0.71126,-0.21575,1.8850466209,-0.21263186390000002,-0.2441003363,-2.6442715715,-2.084717648,-0.9765386422,-0.2962182775,0.0239847169,0.027534337300000003,0.29827187650000003,0.23515460800000001,0.1101528362,0.0334132025,0.0316092841,0.34241465050000003,0.269956336,0.1264549154,0.0383581925,3.7092834025,2.92436248,1.369851197,0.41552371250000003,2.30553856,1.079977184,0.32759479999999996,0.5058907876000001,0.153454345,0.0465480625,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
19,-0.34799,-1.7625,-2.39883,-1.92595,0.7583,-1.37983,-2.07848,0.12109704010000001,0.613332375,0.8347688516999999,0.6702113405000001,-0.263880817,0.4801670417,0.7232902552,3.10640625,4.227937874999999,3.394486875,-1.3365037499999999,2.4319503749999996,3.663321,5.754385368899999,4.6200266385,-1.8190327889999998,3.3099775988999993,4.985920178399999,3.7092834025,-1.460447885,2.6574835885,4.0030485559999995,0.57501889,-1.046325089,-1.5761113839999998,1.9039308288999996,2.8679490584,4.320079110399999,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
20,-0.79151,0.80523,0.7233,1.6110799999999998,-1.13788,0.19268,-0.21575,0.6264880801000001,-0.6373475973,-0.572499183,-1.2751859308,0.9006433988000001,-0.1525081468,0.1707682825,0.6483953529,0.582422859,1.2972899483999998,-0.9162551124,0.1551517164,-0.1737283725,0.52316289,1.165294164,-0.8230286040000001,0.139365444,-0.156051975,2.5955787663999996,-1.8332157103999998,0.3104228943999999,-0.34759050999999996,1.2947708944,-0.21924671839999998,0.24549761,0.037125582399999996,-0.04157071,0.0465480625,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
21,-1.1943,0.47617,-1.11902,-0.60633,1.81175,-0.21712,-1.18084,1.4263524899999998,-0.5686898309999999,1.3364455859999997,0.724139919,-2.163773025,0.259306416,1.4102772119999998,0.22673786889999997,-0.5328437533999999,-0.2887161561,0.8627009975,-0.1033860304,-0.5622805827999999,1.2522057603999999,0.6784953966,-2.027384485,0.2429616224,1.3213835767999997,0.36763606890000006,-1.0985183775,0.1316463696,0.7159787172,3.2824380625,-0.39336716,-2.1393868699999996,0.0471410944,0.25638398079999997,1.3943831055999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,0.41667,-0.94779,-0.8473200000000001,1.11406,-0.89891,-0.71126,0.07987000000000001,0.17361388889999999,-0.3949156593,-0.3530528244,0.4641953802,-0.3745488297,-0.2963607042,0.0332794329,0.8983058841,0.8030814228,-1.0558949274,0.8519779089,0.6741251154,-0.07569998730000001,0.7179511824000001,-0.9439653192000002,0.7616644212000001,0.6026648232,-0.06767544840000002,1.2411296836,-1.0014396746,-0.7923863156000001,0.08897997220000002,0.8080391881,0.6393587266,-0.0717959417,0.5058907876000001,-0.05680833620000001,0.006379216900000002,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
23,1.60383,-3.27393,-1.2755299999999998,0.28783000000000003,-1.0145,-1.37983,-1.5485799999999998,2.5722706689000003,-5.2508271519,-2.0457332799,0.4616303889000001,-1.627085535,-2.2130127488999998,-2.4836590614,10.7186176449,4.175995932899999,-0.9423352719000001,3.321401985,4.517466831899999,5.0699425194,1.6269767808999995,-0.3671357999,1.2940251849999997,1.7600145598999997,1.9752602473999996,0.08284610890000002,-0.29200353500000004,-0.3971564689,-0.4457277814,1.02921025,1.3998375349999999,1.5710344099999998,1.9039308288999996,2.1367771413999996,2.3981000163999995,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,-0.14882,0.63779,1.24033,0.7609600000000001,1.46191,-0.21712,-0.52593,0.022147392400000004,-0.0949159078,-0.18458591059999999,-0.11324606720000002,-0.2175614462,0.0323117984,0.07826890260000001,0.40677608409999993,0.7910700706999999,0.48533267840000005,0.9323915789,-0.1384769648,-0.3354328947,1.5384185088999998,0.9438415168000001,1.8132508303,-0.2693004496,-0.6523267569,0.5790601216000001,1.1124550336,-0.16521963520000002,-0.4002116928000001,2.1371808481000003,-0.3174098992,-0.7688623263000001,0.0471410944,0.11418992160000001,0.2766023649,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
25,-0.79151,-0.43999,-1.2755299999999998,0.94156,-0.00665,-0.21712,0.40148,0.6264880801000001,0.3482564849,1.0095947503,-0.7452541556,0.0052635415,0.1718526512,-0.31777543480000003,0.1935912001,0.5612204446999999,-0.4142769844,0.0029259334999999997,0.0955306288,-0.1766471852,1.6269767808999995,-1.2009880267999997,0.008482274499999998,0.2769430736,-0.5120997843999999,0.8865352335999999,-0.006261373999999999,-0.2044315072,0.37801750879999996,4.42225e-05,0.001443848,-0.002669842,0.0471410944,-0.08716933760000001,0.1611861904,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26,-0.05188,-1.6334,-3.27393,-0.7609600000000001,0.5848899999999999,0.19268,-1.5485799999999998,0.0026915344000000003,0.084740792,0.1698514884,0.039478604800000004,-0.0303440932,-0.0099962384,0.08034033039999999,2.66799556,5.347637262,1.242952064,-0.9553593259999998,-0.314723512,2.5294505719999996,10.7186176449,2.4913297728000003,-1.9148889176999997,-0.6308208324,5.0699425194,0.5790601216000001,-0.44507789439999995,-0.1466217728,1.1784074368,0.3420963120999999,0.11269660519999998,-0.9057489561999997,0.037125582399999996,-0.29838039439999997,2.3981000163999995,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27,0.52135,-1.23177,-0.01928,-0.01729,-2.18109,1.86203,0.40148,0.27180582249999996,-0.6421832895,-0.010051627999999998,-0.0090141415,-1.1371112715,0.9707693405,0.209311598,1.5172573329,0.023748525599999997,0.0212973033,2.6866012293000003,-2.2935926931000004,-0.4945310196,0.00037171839999999997,0.0003333512,0.0420514152,-0.0358999384,-0.0077405344,0.00029894409999999997,0.037711046100000006,-0.032194498700000004,-0.0069415892,4.7571535881,-4.0612550127,-0.8756640132000001,3.4671557209,0.7475678044,0.1611861904,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
28,0.04257,-1.50796,-0.71727,0.28783000000000003,1.3061200000000002,0.19268,-0.52593,0.0018122048999999996,-0.0641938572,-0.030534183899999998,0.0122529231,0.0556015284,0.0082023876,-0.022388840099999998,2.2739433615999998,1.0816144691999998,-0.43403612680000003,-1.9695767152,-0.29055373279999996,0.7930814028,0.5144762529,-0.20645182410000001,-0.9368406924000001,-0.13820358359999999,0.3772338111,0.08284610890000002,0.3759405196000001,0.055459084400000004,-0.15137843190000003,1.7059494544000005,0.2516632016,-0.6869276916000001,0.037125582399999996,-0.1013361924,0.2766023649,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29,-1.32828,1.74091,0.8830899999999999,0.94156,1.81175,-0.21712,-0.52593,1.7643277583999997,-2.3124159347999997,-1.1729907851999999,-1.2506553167999999,-2.4065112899999996,0.2883961536,0.6985823003999999,3.0307676281,1.5373802118999997,1.6391712196,3.1540936925,-0.3779863792,-0.9155967963,0.7798479480999999,0.8314822203999999,1.5999383074999998,-0.1917365008,-0.46444352369999997,0.8865352335999999,1.70587133,-0.2044315072,-0.49519465079999997,3.2824380625,-0.39336716,-0.9528536775,0.0471410944,0.11418992160000001,0.2766023649,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
30,0.31287,-0.80615,-1.2755299999999998,-1.47955,-0.65253,-1.37983,0.07987000000000001,0.09788763689999999,-0.2522201505,-0.3990750710999999,-0.46290680849999993,-0.2041570611,-0.43170741209999997,0.024988926900000003,0.6498778225,1.0282685095,1.1927392325,0.5260370595,1.1123499545,-0.0643872005,1.6269767808999995,1.8872104114999997,0.8323215908999999,1.7600145598999997,-0.1018765811,2.1890682024999997,0.9654507615,2.0415274764999998,-0.11817165850000001,0.42579540090000007,0.9003804699,-0.05211757110000001,1.9039308288999996,-0.11020702210000001,0.006379216900000002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,-1.1943,-0.80615,0.14143,-0.60633,-0.00665,-1.37983,-0.8463700000000001,1.4263524899999998,0.962784945,-0.168909849,0.724139919,0.007942095,1.6479309689999997,1.010819691,0.6498778225,-0.1140137945,0.48879292950000003,0.0053608975,1.1123499545,0.6823011755000001,0.0200024449,-0.08575325190000001,-0.0009405094999999999,-0.1951493569,-0.11970210910000001,0.36763606890000006,0.0040320945,0.8366323239,0.5131795221000001,4.42225e-05,0.0091758695,0.0056283605,1.9039308288999996,1.1678467171,0.7163421769000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,-0.79151,-1.23177,-0.01928,0.43852,-0.00665,0.19268,-0.8463700000000001,0.6264880801000001,0.9749582727000001,0.0152603128,-0.34709296520000005,0.0052635415,-0.1525081468,0.6699103187000001,1.5172573329,0.023748525599999997,-0.5401557804,0.0081912705,-0.2373374436,1.0425331749000002,0.00037171839999999997,-0.0084546656,0.00012821199999999997,-0.0037148703999999996,0.0163180136,0.19229979040000003,-0.002916158,0.0844940336,-0.37115017240000003,4.42225e-05,-0.0012813219999999999,0.0056283605,0.037125582399999996,-0.1630785716,0.7163421769000001,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
33,0.41667,-0.30033000000000004,0.29338000000000003,1.2861,-0.14277,-0.71126,-1.5485799999999998,0.17361388889999999,-0.12513850110000002,0.1222426446,0.535879287,-0.059487975900000004,-0.2963607042,-0.6452468285999999,0.09019810890000002,-0.08811081540000001,-0.3862544130000001,0.04287811410000001,0.21361271580000002,0.4650850314,0.08607182440000002,0.37731601800000003,-0.041885862600000004,-0.2086694588,-0.4543224004,1.65405321,-0.18361649700000002,-0.914751486,-1.9916287379999997,0.020383272900000002,0.10154659020000001,0.2210907666,0.5058907876000001,1.1014430108,2.3981000163999995,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
34,1.02119,0.63779,0.8830899999999999,-2.90161,-0.78155,0.52975,1.92173,1.0428290161,0.6513047701,0.9018026771,-2.9630951159,-0.7981110445,0.5409754025000001,1.9624514587,0.40677608409999993,0.5632259711,-1.8506178418999997,-0.49846477449999993,0.3378692525,1.2256601767,0.7798479480999999,-2.5623827748999997,-0.6901789894999999,0.46781692750000003,1.6970605456999999,8.4193405921,2.2677532955,-1.5371278975,-5.5761109853,0.6108204024999999,-0.41402611250000004,-1.5019280814999998,0.28063506250000003,1.0180364675,3.6930461929,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
35,-0.24649,-0.80615,-2.63199,-0.30172,-0.78155,0.52975,-1.5485799999999998,0.06075732009999999,0.1987079135,0.6487592151,0.0743709628,0.19264425949999997,-0.1305780775,0.38170948419999995,0.6498778225,2.1217787385,0.243231578,0.6300465325,-0.42705796250000005,1.2483877669999999,6.9273713601,0.7941240227999999,2.0570317845,-1.3942967025000002,4.0758470741999995,0.09103495839999999,0.235809266,-0.15983617,0.4672375575999999,0.6108204024999999,-0.41402611250000004,1.2102926989999998,0.28063506250000003,-0.820360255,2.3981000163999995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,-0.24649,-0.57545,-0.17779,-0.01729,-1.5184,-0.21712,-0.21575,0.06075732009999999,0.1418426705,0.0438234571,0.0042618121,0.374270416,0.0535179088,0.053180217499999995,0.3311427025,0.1023092555,0.0099495305,0.87376328,0.12494170400000001,0.1241533375,0.0316092841,0.0030739891,0.269956336,0.0386017648,0.0383581925,0.00029894409999999997,0.026253136,0.0037540048000000003,0.0037303175,2.30553856,0.329675008,0.32759479999999996,0.0471410944,0.04684364,0.0465480625,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
37,0.31287,0.32197,1.06238,0.13136,-0.65253,0.52975,-0.52593,0.09788763689999999,0.10073475389999999,0.3323868306,0.0410986032,-0.2041570611,0.1657428825,-0.1645477191,0.10366468089999999,0.3420544886,0.0422939792,-0.2100950841,0.17056360750000002,-0.1693336821,1.1286512644000002,0.1395542368,-0.6932348214000001,0.5627958050000001,-0.5587375134000001,0.0172554496,-0.08571634080000001,0.06958796,-0.0690861648,0.42579540090000007,-0.34567776750000007,0.34318510290000004,0.28063506250000003,-0.2786114175,0.2766023649,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,-1.5507799999999998,1.2861,0.29338000000000003,-0.01729,0.7583,-0.21712,-0.8463700000000001,2.4049186083999996,-1.9944581579999998,-0.4549678364,0.026812986199999996,-1.175956474,0.3367053536,1.3125336686,1.65405321,0.37731601800000003,-0.022236669,0.97524963,-0.279238032,-1.088516457,0.08607182440000002,-0.0050725402000000005,0.22247005400000003,-0.06369866560000001,-0.24830803060000003,0.00029894409999999997,-0.013111007,0.0037540048000000003,0.014633737300000001,0.57501889,-0.164642096,-0.641802371,0.0471410944,0.1837638544,0.7163421769000001,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
39,-0.24649,-0.94779,-1.11902,-0.7609600000000001,0.41594,-1.37983,-0.21575,0.06075732009999999,0.2336207571,0.27582723979999996,0.1875690304,-0.10252505059999999,0.34011429669999993,0.053180217499999995,0.8983058841,1.0605959658,0.7212302784000001,-0.39422377259999997,1.3077890757,0.2044856925,1.2522057603999999,0.8515294592,-0.4654451787999999,1.5440573665999997,0.24142856499999998,0.5790601216000001,-0.31651370240000004,1.0499954368,0.16417712,0.17300608359999997,-0.5739264902,-0.089739055,1.9039308288999996,0.29769832249999995,0.0465480625,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,0.04257,-0.43999,-0.01928,-2.07848,0.7583,-0.71126,0.07987000000000001,0.0018122048999999996,-0.018730374299999998,-0.0008207495999999998,-0.08848089359999999,0.032280830999999996,-0.030278338199999998,0.0034000659,0.1935912001,0.0084830072,0.9145104152,-0.33364441699999997,0.3129472874,-0.0351420013,0.00037171839999999997,0.040073094399999995,-0.014620023999999999,0.013713092799999998,-0.0015398936,4.320079110399999,-1.5761113839999998,1.4783396847999999,-0.16600819760000002,0.57501889,-0.539348458,0.06056542100000001,0.5058907876000001,-0.05680833620000001,0.006379216900000002,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
41,0.82562,0.0033200000000000005,1.06238,1.81866,-0.40581,-0.21712,-0.21575,0.6816483844000001,0.0027410584000000003,0.8771221756,1.5015220692,-0.3350448522,-0.17925861440000002,-0.17812751500000001,1.1022400000000003e-05,0.003527101600000001,0.006037951200000001,-0.0013472892000000003,-0.0007208384000000001,-0.0007162900000000001,1.1286512644000002,1.9321080108000002,-0.43112442780000004,-0.23066394560000003,-0.22920848500000002,3.3075241955999997,-0.7380304146,-0.3948674592,-0.392375895,0.1646817561,0.0881094672,0.0875535075,0.0471410944,0.04684364,0.0465480625,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
42,-0.14882,-0.94779,-1.2755299999999998,-0.01729,-0.65253,-0.21712,-0.52593,0.022147392400000004,0.14105010780000002,0.18982437459999998,0.0025730978,0.09710951460000002,0.0323117984,0.07826890260000001,0.8983058841,1.2089345786999999,0.0163872891,0.6184614087000001,0.2057841648,0.4984711947,1.6269767808999995,0.022053913699999997,0.8323215908999999,0.2769430736,0.6708394928999999,0.00029894409999999997,0.011282243700000001,0.0037540048000000003,0.0090933297,0.42579540090000007,0.14167731360000002,0.34318510290000004,0.0471410944,0.11418992160000001,0.2766023649,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
